,district,rooms,size,level,max_levels,price,rooms_size,size_level,avarege_level
1508,Учтепинский,4,130.0,2,3,106000.0,32.5,65.0,0.6666666666666666
1509,Чиланзарский,2,45.0,4,4,38000.0,22.5,11.25,1.0
1510,Мирзо-Улугбекский,3,90.0,2,9,51000.0,30.0,45.0,0.2222222222222222
1511,Чиланзарский,1,27.0,3,3,19500.0,27.0,9.0,1.0
1512,Яккасарайский,5,116.0,3,9,87000.0,23.2,38.666666666666664,0.3333333333333333
1513,Юнусабадский,2,53.0,3,4,34500.0,26.5,17.666666666666668,0.75
1514,Юнусабадский,3,65.0,3,3,58000.0,21.666666666666668,21.666666666666668,1.0
1515,Мирзо-Улугбекский,4,78.0,4,5,65000.0,19.5,19.5,0.8
1516,Учтепинский,3,72.0,8,9,38000.0,24.0,9.0,0.8888888888888888
1517,Чиланзарский,2,48.0,5,5,32500.0,24.0,9.6,1.0
1518,Чиланзарский,4,80.0,4,5,64000.0,20.0,20.0,0.8
1519,Чиланзарский,2,48.0,3,4,32000.0,24.0,16.0,0.75
1520,Яккасарайский,3,80.0,4,4,47000.0,26.666666666666668,20.0,1.0
1521,Чиланзарский,1,34.0,4,4,23000.0,34.0,8.5,1.0
1522,Чиланзарский,1,42.0,3,9,31500.0,42.0,14.0,0.3333333333333333
1523,Учтепинский,1,28.0,3,4,22000.0,28.0,9.333333333333334,0.75
1524,Чиланзарский,1,43.0,4,9,35000.0,43.0,10.75,0.4444444444444444
1525,Учтепинский,4,95.0,1,5,126000.0,23.75,95.0,0.2
1526,Чиланзарский,6,136.0,2,4,94000.0,22.666666666666668,68.0,0.5
1527,Чиланзарский,4,100.0,5,9,90000.0,25.0,20.0,0.5555555555555556
1528,Чиланзарский,4,180.0,6,9,150000.0,45.0,30.0,0.6666666666666666
1529,Чиланзарский,3,75.0,7,9,44500.0,25.0,10.714285714285714,0.7777777777777778
1530,Чиланзарский,5,206.0,1,9,190000.0,41.2,206.0,0.1111111111111111
1531,Олмазорский,2,50.0,4,4,33500.0,25.0,12.5,1.0
1532,Чиланзарский,1,27.0,4,4,24000.0,27.0,6.75,1.0
1533,Мирабадский,3,92.0,9,9,60000.0,30.666666666666668,10.222222222222221,1.0
1534,Олмазорский,4,110.0,1,2,60000.0,27.5,110.0,0.5
1535,Мирзо-Улугбекский,3,83.0,5,8,95000.0,27.666666666666668,16.6,0.625
1536,Яшнободский,2,62.0,2,7,52000.0,31.0,31.0,0.2857142857142857
1537,Яккасарайский,3,75.0,1,4,72000.0,25.0,75.0,0.25
1538,Мирзо-Улугбекский,3,78.0,1,4,39900.0,26.0,78.0,0.25
1539,Юнусабадский,4,90.0,5,5,65000.0,22.5,18.0,1.0
1540,Чиланзарский,2,47.0,1,4,35000.0,23.5,47.0,0.25
1542,Яшнободский,3,80.0,7,8,70000.0,26.666666666666668,11.428571428571429,0.875
1543,Яшнободский,2,58.5,3,6,23513.0,29.25,19.5,0.5
1544,Юнусабадский,3,110.0,7,9,118500.0,36.666666666666664,15.714285714285714,0.7777777777777778
1545,Мирзо-Улугбекский,3,75.0,3,4,75000.0,25.0,25.0,0.75
1546,Мирзо-Улугбекский,3,76.0,3,4,75000.0,25.333333333333332,25.333333333333332,0.75
1547,Учтепинский,2,53.0,1,4,34500.0,26.5,53.0,0.25
1548,Мирзо-Улугбекский,2,53.0,1,7,45000.0,26.5,53.0,0.14285714285714285
1549,Олмазорский,3,97.3,1,2,50000.0,32.43333333333333,97.3,0.5
1550,Шайхантахурский,4,90.0,4,4,65000.0,22.5,22.5,1.0
1551,Мирзо-Улугбекский,1,40.0,3,3,35000.0,40.0,13.333333333333334,1.0
1552,Яшнободский,3,70.0,4,5,45500.0,23.333333333333332,17.5,0.8
1554,Мирзо-Улугбекский,4,92.0,2,5,60000.0,23.0,46.0,0.4
1555,Мирзо-Улугбекский,3,125.0,1,4,130000.0,41.666666666666664,125.0,0.25
1556,Чиланзарский,3,78.0,2,7,64500.0,26.0,39.0,0.2857142857142857
1559,Бектемирский,3,75.0,8,9,33000.0,25.0,9.375,0.8888888888888888
1560,Олмазорский,4,110.0,1,2,60000.0,27.5,110.0,0.5
1561,Мирабадский,2,60.0,2,4,43500.0,30.0,30.0,0.5
1562,Мирабадский,1,50.0,9,10,52500.0,50.0,5.555555555555555,0.9
1563,Чиланзарский,2,40.0,5,5,20000.0,20.0,8.0,1.0
1564,Мирзо-Улугбекский,1,26.0,1,3,18000.0,26.0,26.0,0.3333333333333333
1565,Мирзо-Улугбекский,3,115.0,4,4,87000.0,38.333333333333336,28.75,1.0
1566,Шайхантахурский,3,75.0,3,4,61000.0,25.0,25.0,0.75
1567,Юнусабадский,3,77.0,3,5,40000.0,25.666666666666668,25.666666666666668,0.6
1568,Яккасарайский,2,65.0,5,9,52000.0,32.5,13.0,0.5555555555555556
1569,Шайхантахурский,2,70.0,5,7,56000.0,35.0,14.0,0.7142857142857143
1570,Яккасарайский,3,90.0,12,16,49900.0,30.0,7.5,0.75
1571,Сергелийский,2,49.0,3,7,35000.0,24.5,16.333333333333332,0.42857142857142855
1572,Шайхантахурский,5,136.0,2,5,97000.0,27.2,68.0,0.4
1573,Чиланзарский,3,75.0,2,4,53000.0,25.0,37.5,0.5
1574,Шайхантахурский,3,65.0,4,4,48000.0,21.666666666666668,16.25,1.0
1575,Юнусабадский,5,125.0,4,9,67000.0,25.0,31.25,0.4444444444444444
1576,Юнусабадский,4,100.0,2,9,57000.0,25.0,50.0,0.2222222222222222
1577,Юнусабадский,3,70.0,1,4,57000.0,23.333333333333332,70.0,0.25
1578,Мирзо-Улугбекский,3,85.0,2,3,55000.0,28.333333333333332,42.5,0.6666666666666666
1579,Мирабадский,2,90.0,7,9,90000.0,45.0,12.857142857142858,0.7777777777777778
1580,Учтепинский,3,68.0,4,5,42800.0,22.666666666666668,17.0,0.8
1581,Юнусабадский,5,100.0,4,5,59000.0,20.0,25.0,0.8
1582,Юнусабадский,1,41.0,2,4,26500.0,41.0,20.5,0.5
1583,Олмазорский,3,94.0,9,9,70000.0,31.333333333333332,10.444444444444445,1.0
1584,Мирабадский,3,82.0,6,10,63000.0,27.333333333333332,13.666666666666666,0.6
1585,Юнусабадский,2,52.0,3,4,60000.0,26.0,17.333333333333332,0.75
1586,Мирабадский,1,45.0,3,9,56500.0,45.0,15.0,0.3333333333333333
1587,Юнусабадский,5,118.0,8,9,61000.0,23.6,14.75,0.8888888888888888
1589,Мирзо-Улугбекский,2,64.4,12,12,32000.0,32.2,5.366666666666667,1.0
1591,Мирзо-Улугбекский,4,160.0,8,8,160000.0,40.0,20.0,1.0
1592,Юнусабадский,1,36.0,1,4,23000.0,36.0,36.0,0.25
1593,Чиланзарский,4,120.0,5,5,110000.0,30.0,24.0,1.0
1594,Мирабадский,2,60.0,4,9,70000.0,30.0,15.0,0.4444444444444444
1595,Мирабадский,4,187.0,4,6,145000.0,46.75,46.75,0.6666666666666666
1596,Яккасарайский,2,60.0,3,5,57000.0,30.0,20.0,0.6
1597,Юнусабадский,4,96.0,7,9,49900.0,24.0,13.714285714285714,0.7777777777777778
1598,Сергелийский,3,80.0,3,9,39000.0,26.666666666666668,26.666666666666668,0.3333333333333333
1599,Яккасарайский,2,48.0,4,5,45000.0,24.0,12.0,0.8
1600,Мирзо-Улугбекский,1,32.0,3,4,22500.0,32.0,10.666666666666666,0.75
1602,Мирзо-Улугбекский,3,90.0,2,9,50000.0,30.0,45.0,0.2222222222222222
1603,Юнусабадский,2,77.0,6,6,62000.0,38.5,12.833333333333334,1.0
1604,Учтепинский,2,48.0,5,5,30000.0,24.0,9.6,1.0
1605,Яшнободский,2,65.0,2,9,65000.0,32.5,32.5,0.2222222222222222
1606,Яшнободский,2,50.0,1,4,37000.0,25.0,50.0,0.25
1607,Яшнободский,3,73.0,4,4,34000.0,24.333333333333332,18.25,1.0
1608,Мирзо-Улугбекский,3,67.0,4,4,32000.0,22.333333333333332,16.75,1.0
1609,Мирабадский,4,107.0,8,9,100000.0,26.75,13.375,0.8888888888888888
1610,Мирабадский,3,132.0,3,4,65000.0,44.0,44.0,0.75
1611,Чиланзарский,2,52.0,4,4,40000.0,26.0,13.0,1.0
1612,Чиланзарский,3,63.0,3,4,42000.0,21.0,21.0,0.75
1613,Мирзо-Улугбекский,3,78.0,3,4,53000.0,26.0,26.0,0.75
1614,Мирзо-Улугбекский,4,90.0,4,4,75000.0,22.5,22.5,1.0
1615,Шайхантахурский,5,235.0,1,2,140000.0,47.0,235.0,0.5
1616,Мирабадский,3,135.0,3,8,95000.0,45.0,45.0,0.375
1617,Юнусабадский,1,38.0,1,4,26000.0,38.0,38.0,0.25
1618,Мирзо-Улугбекский,3,80.0,4,4,90000.0,26.666666666666668,20.0,1.0
1619,Мирзо-Улугбекский,1,38.0,3,4,22500.0,38.0,12.666666666666666,0.75
1620,Мирзо-Улугбекский,2,48.0,1,4,29400.0,24.0,48.0,0.25
1621,Яшнободский,3,80.0,6,12,40000.0,26.666666666666668,13.333333333333334,0.5
1622,Олмазорский,3,113.0,4,4,63000.0,37.666666666666664,28.25,1.0
1623,Олмазорский,2,56.0,4,4,32200.0,28.0,14.0,1.0
1624,Юнусабадский,2,61.0,3,4,75000.0,30.5,20.333333333333332,0.75
1625,Мирзо-Улугбекский,2,48.0,2,4,31500.0,24.0,24.0,0.5
1626,Мирзо-Улугбекский,3,65.0,4,4,34998.0,21.666666666666668,16.25,1.0
1627,Юнусабадский,4,117.0,1,8,135000.0,29.25,117.0,0.125
1628,Яккасарайский,2,56.0,2,5,33500.0,28.0,28.0,0.4
1629,Олмазорский,2,56.0,2,4,32900.0,28.0,28.0,0.5
1630,Мирзо-Улугбекский,3,70.0,3,5,36000.0,23.333333333333332,23.333333333333332,0.6
1631,Яккасарайский,3,75.0,2,4,55000.0,25.0,37.5,0.5
1632,Шайхантахурский,3,72.0,4,12,45000.0,24.0,18.0,0.3333333333333333
1633,Учтепинский,2,55.0,3,4,39000.0,27.5,18.333333333333332,0.75
1634,Мирзо-Улугбекский,2,50.0,3,4,28500.0,25.0,16.666666666666668,0.75
1635,Чиланзарский,2,54.0,3,4,34000.0,27.0,18.0,0.75
1636,Чиланзарский,3,67.0,4,4,45000.0,22.333333333333332,16.75,1.0
1637,Мирабадский,4,112.0,6,9,77000.0,28.0,18.666666666666668,0.6666666666666666
1638,Мирзо-Улугбекский,4,145.0,2,5,160000.0,36.25,72.5,0.4
1639,Мирзо-Улугбекский,2,78.0,5,5,39000.0,39.0,15.6,1.0
1640,Янгихаётский,3,50.0,1,7,44600.0,16.666666666666668,50.0,0.14285714285714285
1641,Учтепинский,2,52.0,4,5,28500.0,26.0,13.0,0.8
1642,Мирзо-Улугбекский,2,59.0,5,5,30000.0,29.5,11.8,1.0
1643,Чиланзарский,1,30.0,3,4,22300.0,30.0,10.0,0.75
1644,Мирзо-Улугбекский,2,60.0,4,5,30500.0,30.0,15.0,0.8
1645,Шайхантахурский,3,70.0,2,4,56000.0,23.333333333333332,35.0,0.5
1646,Юнусабадский,2,54.0,9,9,38000.0,27.0,6.0,1.0
1647,Мирзо-Улугбекский,2,53.0,1,5,62000.0,26.5,53.0,0.2
1648,Учтепинский,2,51.0,4,4,33500.0,25.5,12.75,1.0
1650,Мирзо-Улугбекский,2,65.0,4,4,51000.0,32.5,16.25,1.0
1651,Яшнободский,3,78.0,5,6,32000.0,26.0,15.6,0.8333333333333334
1652,Мирзо-Улугбекский,2,70.0,5,9,66000.0,35.0,14.0,0.5555555555555556
1653,Мирабадский,2,65.0,3,4,75000.0,32.5,21.666666666666668,0.75
1654,Олмазорский,4,86.0,4,4,39500.0,21.5,21.5,1.0
1655,Яшнободский,2,58.41,3,6,23477.0,29.205,19.47,0.5
1656,Яккасарайский,1,39.0,2,5,27500.0,39.0,19.5,0.4
1657,Мирзо-Улугбекский,3,70.0,3,4,68000.0,23.333333333333332,23.333333333333332,0.75
1658,Шайхантахурский,3,110.0,7,7,125000.0,36.666666666666664,15.714285714285714,1.0
1659,Яккасарайский,2,52.0,3,5,63000.0,26.0,17.333333333333332,0.6
1660,Учтепинский,2,50.0,5,5,32000.0,25.0,10.0,1.0
1661,Мирабадский,2,65.0,7,9,49000.0,32.5,9.285714285714286,0.7777777777777778
1662,Мирзо-Улугбекский,3,82.0,3,4,120000.0,27.333333333333332,27.333333333333332,0.75
1663,Мирабадский,3,103.0,4,8,103000.0,34.333333333333336,25.75,0.5
1664,Шайхантахурский,3,70.0,7,9,56000.0,23.333333333333332,10.0,0.7777777777777778
1665,Мирзо-Улугбекский,2,50.0,3,4,36000.0,25.0,16.666666666666668,0.75
1666,Мирзо-Улугбекский,2,62.0,2,9,42000.0,31.0,31.0,0.2222222222222222
1667,Мирабадский,2,53.0,9,10,46000.0,26.5,5.888888888888889,0.9
1668,Мирабадский,3,72.0,7,9,65000.0,24.0,10.285714285714286,0.7777777777777778
1669,Яшнободский,3,88.0,5,9,73000.0,29.333333333333332,17.6,0.5555555555555556
1670,Мирзо-Улугбекский,1,35.0,4,5,33000.0,35.0,8.75,0.8
1671,Мирзо-Улугбекский,4,93.0,2,5,46500.0,23.25,46.5,0.4
1672,Юнусабадский,2,60.0,3,4,33500.0,30.0,20.0,0.75
1673,Мирабадский,3,103.0,7,8,96000.0,34.333333333333336,14.714285714285714,0.875
1676,Шайхантахурский,3,70.0,1,4,65000.0,23.333333333333332,70.0,0.25
1677,Яккасарайский,4,115.0,1,4,135000.0,28.75,115.0,0.25
1678,Юнусабадский,4,91.62,4,5,49000.0,22.905,22.905,0.8
1679,Мирабадский,3,100.0,5,9,100000.0,33.333333333333336,20.0,0.5555555555555556
1680,Яккасарайский,4,120.0,1,4,135000.0,30.0,120.0,0.25
1681,Мирабадский,3,85.0,3,9,82000.0,28.333333333333332,28.333333333333332,0.3333333333333333
1682,Мирабадский,3,85.0,5,9,74000.0,28.333333333333332,17.0,0.5555555555555556
1683,Яшнободский,2,58.1,10,11,25907.0,29.05,5.8100000000000005,0.9090909090909091
1684,Яккасарайский,3,90.0,3,3,75000.0,30.0,30.0,1.0
1685,Яшнободский,2,82.57,9,9,67000.0,41.285,9.174444444444443,1.0
1686,Олмазорский,1,40.52,5,5,22000.0,40.52,8.104000000000001,1.0
1687,Чиланзарский,3,115.0,1,9,100000.0,38.333333333333336,115.0,0.1111111111111111
1688,Мирзо-Улугбекский,2,56.0,2,2,30000.0,28.0,28.0,1.0
1689,Чиланзарский,2,68.4,4,9,58500.0,34.2,17.1,0.4444444444444444
1690,Мирабадский,2,67.0,6,9,51000.0,33.5,11.166666666666666,0.6666666666666666
1691,Мирзо-Улугбекский,2,57.0,9,9,31000.0,28.5,6.333333333333333,1.0
1692,Юнусабадский,3,115.0,5,8,195000.0,38.333333333333336,23.0,0.625
1697,Мирзо-Улугбекский,2,57.0,6,9,67000.0,28.5,9.5,0.6666666666666666
1698,Яккасарайский,5,116.0,3,9,87000.0,23.2,38.666666666666664,0.3333333333333333
1699,Яшнободский,1,35.0,2,9,23500.0,35.0,17.5,0.2222222222222222
1702,Олмазорский,2,72.0,4,9,39500.0,36.0,18.0,0.4444444444444444
1703,Юнусабадский,2,55.0,1,4,30500.0,27.5,55.0,0.25
1704,Чиланзарский,2,38.0,4,4,32000.0,19.0,9.5,1.0
1705,Мирзо-Улугбекский,1,30.0,3,4,25000.0,30.0,10.0,0.75
1706,Учтепинский,2,49.0,3,4,32500.0,24.5,16.333333333333332,0.75
1707,Юнусабадский,4,100.0,6,9,85000.0,25.0,16.666666666666668,0.6666666666666666
1708,Олмазорский,3,70.0,3,4,40400.0,23.333333333333332,23.333333333333332,0.75
1709,Яккасарайский,1,64.0,8,12,55708.0,64.0,8.0,0.6666666666666666
1710,Яшнободский,4,100.0,7,9,44900.0,25.0,14.285714285714286,0.7777777777777778
1711,Мирзо-Улугбекский,1,41.0,2,4,38000.0,41.0,20.5,0.5
1712,Яшнободский,4,80.0,2,5,47000.0,20.0,40.0,0.4
1713,Яккасарайский,1,30.0,5,5,40500.0,30.0,6.0,1.0
1714,Чиланзарский,2,52.0,4,4,46500.0,26.0,13.0,1.0
1715,Мирабадский,2,62.0,1,9,62000.0,31.0,62.0,0.1111111111111111
1716,Яккасарайский,2,51.0,5,5,53000.0,25.5,10.2,1.0
1717,Мирабадский,4,126.0,1,4,155000.0,31.5,126.0,0.25
1718,Яккасарайский,2,82.0,8,8,69900.0,41.0,10.25,1.0
1720,Юнусабадский,1,50.0,7,9,37500.0,50.0,7.142857142857143,0.7777777777777778
1721,Юнусабадский,4,82.0,1,4,85000.0,20.5,82.0,0.25
1722,Мирабадский,3,88.0,5,5,55000.0,29.333333333333332,17.6,1.0
1723,Мирабадский,3,85.0,5,9,74000.0,28.333333333333332,17.0,0.5555555555555556
1724,Чиланзарский,1,27.0,3,3,19500.0,27.0,9.0,1.0
1725,Учтепинский,3,68.0,5,5,36200.0,22.666666666666668,13.6,1.0
1726,Мирзо-Улугбекский,3,70.0,4,4,41500.0,23.333333333333332,17.5,1.0
1727,Яккасарайский,1,46.0,1,5,36500.0,46.0,46.0,0.2
1728,Мирзо-Улугбекский,4,140.0,5,9,84000.0,35.0,28.0,0.5555555555555556
1729,Шайхантахурский,5,96.0,1,5,75000.0,19.2,96.0,0.2
1730,Учтепинский,3,65.0,2,4,42000.0,21.666666666666668,32.5,0.5
1731,Юнусабадский,4,98.0,2,4,75000.0,24.5,49.0,0.5
1732,Юнусабадский,3,90.0,9,9,62000.0,30.0,10.0,1.0
1733,Мирабадский,3,90.0,3,5,102000.0,30.0,30.0,0.6
1734,Мирабадский,3,90.0,3,5,105000.0,30.0,30.0,0.6
1735,Яккасарайский,4,125.0,7,8,165000.0,31.25,17.857142857142858,0.875
1736,Мирзо-Улугбекский,2,60.0,1,9,63000.0,30.0,60.0,0.1111111111111111
1737,Яккасарайский,2,60.0,3,4,43000.0,30.0,20.0,0.75
1738,Мирабадский,2,65.0,4,9,76000.0,32.5,16.25,0.4444444444444444
1739,Чиланзарский,3,65.0,1,4,46500.0,21.666666666666668,65.0,0.25
1740,Учтепинский,2,45.0,3,4,31000.0,22.5,15.0,0.75
1741,Яшнободский,3,66.0,4,4,36000.0,22.0,16.5,1.0
1742,Юнусабадский,2,46.0,1,4,36000.0,23.0,46.0,0.25
1743,Яккасарайский,2,56.0,4,5,34500.0,28.0,14.0,0.8
1745,Мирзо-Улугбекский,3,78.0,3,5,55000.0,26.0,26.0,0.6
1746,Яшнободский,3,72.0,5,5,45000.0,24.0,14.4,1.0
1747,Яккасарайский,2,48.0,1,4,38000.0,24.0,48.0,0.25
1748,Олмазорский,3,56.0,1,2,27000.0,18.666666666666668,56.0,0.5
1749,Мирзо-Улугбекский,2,65.0,4,4,33000.0,32.5,16.25,1.0
1750,Мирабадский,3,75.0,6,9,110000.0,25.0,12.5,0.6666666666666666
1751,Мирабадский,4,120.0,1,5,135000.0,30.0,120.0,0.2
1752,Мирзо-Улугбекский,1,46.0,2,9,42000.0,46.0,23.0,0.2222222222222222
1753,Мирабадский,2,63.0,4,9,59999.0,31.5,15.75,0.4444444444444444
1754,Учтепинский,1,37.0,2,4,26500.0,37.0,18.5,0.5
1755,Яккасарайский,4,104.0,4,5,78500.0,26.0,26.0,0.8
1756,Мирабадский,1,53.0,7,9,46500.0,53.0,7.571428571428571,0.7777777777777778
1757,Мирабадский,3,85.0,3,4,85000.0,28.333333333333332,28.333333333333332,0.75
1758,Юнусабадский,4,82.0,3,4,75000.0,20.5,27.333333333333332,0.75
1759,Яккасарайский,4,82.0,5,5,47500.0,20.5,16.4,1.0
1760,Юнусабадский,3,70.0,4,4,63000.0,23.333333333333332,17.5,1.0
1761,Шайхантахурский,2,61.0,2,7,52500.0,30.5,30.5,0.2857142857142857
1762,Мирзо-Улугбекский,2,65.0,4,5,65000.0,32.5,16.25,0.8
1763,Мирзо-Улугбекский,1,34.0,2,3,21600.0,34.0,17.0,0.6666666666666666
1764,Юнусабадский,1,32.0,4,4,20000.0,32.0,8.0,1.0
1765,Учтепинский,2,56.0,2,5,33500.0,28.0,28.0,0.4
1766,Чиланзарский,1,36.0,4,4,24500.0,36.0,9.0,1.0
1767,Чиланзарский,1,32.0,1,4,26500.0,32.0,32.0,0.25
1768,Чиланзарский,2,46.0,2,4,35500.0,23.0,23.0,0.5
1769,Учтепинский,2,60.0,5,9,35000.0,30.0,12.0,0.5555555555555556
1770,Чиланзарский,2,56.0,1,4,39500.0,28.0,56.0,0.25
1771,Чиланзарский,2,56.0,1,4,32500.0,28.0,56.0,0.25
1772,Яшнободский,3,84.0,4,6,37800.0,28.0,21.0,0.6666666666666666
1773,Учтепинский,1,42.0,4,5,27500.0,42.0,10.5,0.8
1774,Учтепинский,1,42.0,4,5,25000.0,42.0,10.5,0.8
1775,Учтепинский,1,42.0,3,5,29500.0,42.0,14.0,0.6
1777,Чиланзарский,3,61.0,3,4,51500.0,20.333333333333332,20.333333333333332,0.75
1778,Учтепинский,2,45.0,5,5,28500.0,22.5,9.0,1.0
1779,Чиланзарский,3,60.0,3,9,65000.0,20.0,20.0,0.3333333333333333
1780,Яккасарайский,3,75.0,1,9,85000.0,25.0,75.0,0.1111111111111111
1781,Яккасарайский,2,50.0,3,9,40000.0,25.0,16.666666666666668,0.3333333333333333
1782,Олмазорский,1,42.0,3,4,35000.0,42.0,14.0,0.75
1784,Шайхантахурский,3,80.0,9,9,85999.0,26.666666666666668,8.88888888888889,1.0
1785,Мирабадский,4,155.0,2,12,130000.0,38.75,77.5,0.16666666666666666
1786,Юнусабадский,2,52.0,2,4,74000.0,26.0,26.0,0.5
1787,Сергелийский,6,130.0,5,9,75000.0,21.666666666666668,26.0,0.5555555555555556
1788,Юнусабадский,3,111.0,6,9,110000.0,37.0,18.5,0.6666666666666666
1789,Мирабадский,3,75.0,6,9,92000.0,25.0,12.5,0.6666666666666666
1790,Мирзо-Улугбекский,3,68.0,3,4,82000.0,22.666666666666668,22.666666666666668,0.75
1791,Яккасарайский,5,116.0,3,9,87000.0,23.2,38.666666666666664,0.3333333333333333
1792,Учтепинский,2,48.0,1,4,42000.0,24.0,48.0,0.25
1793,Чиланзарский,1,30.0,1,4,26700.0,30.0,30.0,0.25
